Tick PD1 PD2 PD3
1602 197 035 196
1603 197 025 197
1604 192 016 196
1605 179 009 196
1606 165 004 196
1607 151 002 196
1608 139 000 196
1609 129 000 196
1610 122 000 196
1611 118 000 196
1612 116 000 196
1613 115 000 196
1614 114 000 196
1615 114 000 196
1616 114 000 196
1617 114 000 196
1618 114 000 196
1619 115 000 196
1620 117 000 196
1621 119 000 196
1622 123 000 196
1623 128 000 196
1624 134 000 196
1625 142 000 196
1626 152 000 196
1627 162 000 196
1628 173 000 196
1629 184 000 196
1630 195 000 196
1631 197 000 196
1632 197 000 196
1633 197 000 196
1634 197 000 196
1635 197 000 196
1636 197 000 196
1637 197 000 196
1638 197 000 196
1639 197 000 196
1640 197 000 196
1641 197 000 196
1642 192 000 196
1643 179 000 196
1644 166 000 196
1645 152 000 196
1646 140 000 196
1647 130 000 196
1648 122 000 196
1649 116 000 196
1650 112 000 196
1651 110 000 196
1652 109 000 196
1653 108 000 196
1654 108 000 196
1655 107 000 196
1656 107 000 196
1657 107 000 196
1658 108 000 196
1659 109 000 196
1660 111 000 196
1661 115 000 196
1662 121 000 196
1663 130 000 196
1664 141 000 196
1665 154 000 196
1666 168 000 196
1667 182 000 193
1668 195 000 188
1669 197 000 181
1670 197 000 173
1671 197 000 163
1672 197 000 152
1673 197 000 140
1674 197 000 128
1675 197 000 115
1676 197 000 103
1677 197 000 091
1678 197 000 080
1679 197 000 070
1680 190 000 061
1681 181 000 053
1682 171 000 046
1683 162 000 039
1684 153 000 033
1685 145 000 027
1686 136 000 022
1687 129 000 017
1688 123 000 013
1689 118 000 010
1690 114 000 007
1691 112 000 005
1692 110 000 003
1693 109 000 002
1694 109 000 001
1695 109 000 000
1696 109 000 000
1697 109 000 000
1698 110 000 000
1699 113 000 000
1700 118 000 000
1701 127 000 000
1702 138 000 000
1703 153 001 000
1704 168 002 000
1705 183 003 000
1706 196 005 000
1707 196 007 000
1708 196 012 000
1709 196 019 000
1710 196 028 000
1711 197 038 000
1712 197 049 000
1713 196 061 000
1714 196 074 000
1715 192 088 000
1716 180 102 000
1717 166 116 000
1718 151 129 002
1719 136 141 003
1720 120 149 005
1721 104 157 008
1722 088 165 010
1723 072 172 014
1724 059 178 018
1725 047 184 022
1726 036 188 027
1727 027 192 033
1728 019 195 039
1729 014 197 046
1730 009 197 055
1731 007 197 064
1732 005 197 075
1733 004 197 086
1734 003 197 098
1735 003 197 109
1736 003 197 121
1737 004 197 134
1738 007 197 146
1739 013 197 157
1740 022 197 167
1741 035 197 175
1742 050 197 182
1743 067 197 188
1744 083 197 193
1745 095 197 197
1746 104 197 197
1747 111 197 197
1748 114 197 197
1749 116 197 197
1750 116 197 197
1751 115 197 197
1752 112 197 197
1753 106 197 197
1754 099 197 197
1755 090 197 197
1756 080 197 197
1757 069 197 197
1758 057 197 197
1759 045 197 197
1760 035 197 197
1761 026 197 197
1762 019 197 197
1763 014 197 197
1764 009 197 197
1765 006 197 197
1766 004 197 197
1767 003 197 197
1768 002 197 197
1769 002 197 197
1770 001 197 197
1771 001 195 197
1772 001 192 197
1773 001 188 197
1774 002 183 197
1775 004 175 197
1776 008 167 197
1777 014 156 197
1778 023 143 197
1779 034 128 197
1780 048 112 197
1781 064 095 197
1782 078 079 197
1783 090 063 197
1784 100 048 196
1785 107 036 196
1786 112 025 196
1787 115 017 196
1788 116 011 196
1789 115 006 196
1790 113 004 196
1791 110 002 196
1792 104 001 196
1793 097 000 196
1794 088 000 196
1795 076 000 196
1796 064 000 196
1797 051 000 196
1798 039 000 196
1799 029 000 196
1800 020 000 196
1801 014 000 196
1802 009 000 196
1803 005 000 196
1804 003 000 196
1805 002 000 196
1806 002 000 196
1807 001 000 196
1808 001 000 196
1809 001 000 196
1810 002 000 196
1811 002 000 196
1812 004 000 196
1813 006 000 196
1814 010 000 196
1815 015 000 196
1816 022 000 196
1817 030 000 196
1818 040 000 196
1819 051 000 196
1820 062 000 196
1821 074 000 196
1822 084 000 196
1823 094 000 196
1824 102 000 196
1825 108 000 196
1826 113 000 196
1827 116 000 196
1828 118 000 196
1829 119 000 196
1830 118 000 196
1831 115 000 196
1832 112 000 196
1833 107 000 196
1834 100 000 196
1835 092 000 196
1836 083 000 196
1837 073 000 194
1838 062 000 191
1839 051 000 186
1840 041 000 182
1841 033 000 176
1842 025 000 170
1843 019 000 163
1844 014 000 155
1845 011 000 146
1846 010 000 137
1847 011 000 127
1848 013 000 116
1849 016 000 105
1850 021 000 094
1851 027 000 083
1852 035 000 072
1853 044 000 061
1854 055 000 051
1855 069 000 041
1856 084 000 033
1857 101 000 026
1858 119 000 019
1859 139 000 014
1860 157 000 010
1861 173 000 007
1862 186 000 005
1863 197 000 003
1864 196 000 002
1865 196 000 001
1866 196 000 001
1867 197 000 000
1868 196 000 000
1869 196 000 000
1870 196 000 000
1871 196 000 000
1872 196 000 000
1873 196 000 000
1874 196 000 000
1875 191 000 000
1876 182 000 000
1877 172 000 000
1878 161 000 000
1879 150 000 000
1880 141 000 000
1881 132 000 000
1882 125 000 000
1883 119 000 000
1884 114 000 000
1885 111 000 000
1886 108 000 000
1887 106 000 000
1888 105 000 000
1889 104 000 000
1890 103 000 000
1891 103 000 000
1892 102 000 001
1893 102 000 001
1894 102 000 002
1895 103 000 002
1896 105 000 003
1897 108 000 005
1898 113 001 008
1899 121 002 011
1900 132 004 016
1901 146 006 023
1902 161 009 031
1903 175 015 040
1904 187 023 051
1905 196 032 064
1906 197 045 078
1907 197 060 092
1908 197 076 105
1909 197 093 119
1910 197 111 132
1911 197 129 145
1912 197 144 157
1913 197 159 167
1914 193 170 176
1915 183 180 183
1916 171 188 189
1917 158 194 194
1918 145 197 197
1919 133 197 197
1920 123 197 197
1921 114 197 197
1922 108 197 197
1923 103 197 197
1924 100 197 197
1925 098 197 197
1926 098 197 197
1927 097 197 197
1928 097 197 197
1929 097 197 197
1930 097 197 197
1931 098 197 197
1932 099 197 197
1933 101 197 197
1934 105 197 197
1935 109 197 197
1936 115 197 197
1937 121 197 197
1938 127 197 197
1939 135 197 197
1940 142 197 197
1941 150 197 197
1942 158 197 197
1943 166 198 197
1944 173 197 197
1945 179 198 197
1946 186 198 197
1947 192 198 197
1948 197 197 197
1949 197 197 197
1950 197 197 197
1951 197 197 197
1952 197 198 197
1953 197 197 197
1954 197 197 197
1955 197 197 197
1956 197 198 197
1957 197 197 197
1958 197 198 197
1959 194 197 197
1960 185 198 194
1961 174 197 188
1962 161 197 182
1963 149 197 174
1964 136 197 165
1965 125 197 155
1966 116 197 144
1967 109 196 133
1968 104 191 121
1969 100 185 109
1970 099 178 097
1971 098 170 086
1972 097 160 076
1973 097 149 066
1974 097 137 058
1975 097 124 049
1976 097 112 042
1977 098 099 036
1978 100 087 031
1979 104 076 026
1980 108 065 021
1981 113 054 017
1982 120 045 014
1983 129 037 011
1984 138 030 009
1985 148 023 008
1986 158 017 006
1987 168 012 005
1988 178 008 004
1989 188 006 003
1990 196 004 002
1991 196 002 002
1992 196 001 001
1993 196 001 001
1994 196 000 000
1995 197 000 000
1996 196 000 000
1997 196 000 000
1998 196 000 000
1999 196 000 000
2000 194 000 000
2001 182 000 000
2002 169 000 000
2003 154 000 000
2004 140 000 000
2005 127 000 000
2006 116 000 000
2007 109 000 000
2008 103 000 000
2009 100 000 000
2010 098 000 000
2011 098 000 000
2012 097 000 000
2013 097 000 000
2014 097 000 000
2015 098 000 000
2016 099 000 000
2017 102 000 000
2018 106 000 000
2019 111 000 000
2020 118 000 000
2021 125 000 000
2022 135 000 000
2023 145 000 000
2024 154 000 000
2025 164 000 000
2026 173 001 000
2027 181 002 000
2028 189 003 000
2029 196 004 000
2030 196 005 000
2031 196 007 000
2032 196 011 000
2033 196 015 000
2034 196 020 000
2035 196 025 000
2036 196 032 000
2037 196 040 000
2038 196 049 000
2039 197 059 000
2040 196 070 000
2041 197 083 000
2042 196 096 000
2043 189 110 000
2044 180 124 000
2045 169 139 000
2046 157 152 000
2047 144 165 000
2048 132 176 000
2049 120 184 000
2050 112 190 000
2051 105 195 000
2052 101 197 000
2053 099 197 000
2054 098 197 000
2055 098 197 000
2056 098 197 000
2057 099 197 000
2058 100 197 000
2059 104 197 000
2060 109 197 000
2061 117 197 000
2062 127 197 000
2063 139 197 000
2064 152 197 000
2065 166 197 000
2066 178 197 000
2067 188 197 000
2068 196 198 000
2069 196 197 000
2070 196 197 000
2071 197 198 000
2072 196 197 000
2073 196 197 000
2074 196 198 000
2075 196 198 000
2076 196 197 000
2077 196 198 000
2078 196 198 000
2079 196 197 000
2080 196 197 000
2081 194 198 000
2082 187 198 000
2083 179 198 000
2084 170 197 000
2085 160 197 000
2086 150 197 000
2087 140 197 000
2088 131 197 000
2089 123 197 000
2090 116 197 000
2091 110 197 000
2092 106 197 000
2093 103 197 000
2094 102 197 000
2095 101 197 000
2096 101 197 000
2097 101 197 000
2098 101 197 000
2099 102 197 000
2100 104 197 000
2101 110 197 000
2102 119 197 000
2103 132 197 000
2104 148 198 000
2105 164 197 000
2106 179 197 000
2107 193 198 000
2108 196 198 000
2109 197 198 000
2110 196 198 000
2111 196 197 000
2112 196 197 000
2113 196 197 000
2114 197 197 000
2115 196 197 000
2116 196 197 000
2117 194 197 000
2118 184 197 000
2119 173 197 000
2120 160 197 000
2121 148 197 000
2122 136 197 000
2123 127 196 000
2124 120 196 000
2125 114 196 000
2126 110 196 000
2127 107 196 000
2128 106 196 000
2129 105 196 000
2130 104 196 000
2131 104 196 000
2132 104 196 000
2133 105 196 000
2134 105 196 000
2135 106 196 000
2136 107 196 000
2137 109 196 000
2138 111 196 000
2139 114 196 000
2140 118 196 000
2141 123 196 000
2142 129 197 000
2143 136 197 000
2144 145 197 000
2145 155 197 000
2146 166 197 000
2147 177 197 000
2148 188 197 000
2149 196 197 000
2150 197 198 000
2151 196 197 000
2152 196 198 000
2153 196 198 000
2154 197 198 000
2155 197 198 000
2156 196 198 000
2157 197 198 000
2158 196 197 000
2159 195 198 000
2160 182 197 000
2161 168 198 000
2162 153 198 000
2163 140 197 000
2164 130 197 000
2165 122 197 000
2166 116 197 000
2167 113 197 000
2168 112 197 000
2169 111 197 000
2170 110 197 000
2171 110 197 000
2172 110 197 000
2173 110 197 000
2174 111 197 000
2175 112 197 000
2176 115 197 000
2177 119 197 000
2178 124 197 000
2179 130 197 000
2180 138 197 000
2181 146 197 000
2182 154 197 000
2183 161 197 000
2184 166 197 000
2185 169 198 000
2186 169 197 000
2187 167 198 000
2188 162 197 000
2189 155 197 000
2190 148 197 000
2191 140 197 000
2192 131 197 000
2193 123 197 000
2194 114 197 000
2195 105 197 000
2196 095 197 000
2197 084 197 000
2198 071 197 000
2199 057 197 000
2200 042 197 000
2201 029 197 000
2202 019 197 000
2203 012 197 000
2204 006 197 000
2205 003 197 000
2206 002 197 000
2207 001 197 000
2208 000 197 000
2209 000 197 000
2210 000 197 000
2211 000 197 000
2212 001 196 000
2213 004 191 000
2214 008 184 000
2215 015 176 000
2216 023 167 000
2217 034 156 000
2218 045 142 000
2219 057 128 000
2220 069 113 000
2221 080 097 000
2222 089 081 000
2223 095 067 000
2224 101 053 000
2225 104 042 000
2226 106 031 000
2227 107 023 000
2228 107 016 000
2229 106 010 000
2230 104 006 000
2231 100 003 000
2232 096 001 000
2233 088 000 000
2234 079 000 000
2235 068 000 000
2236 056 000 000
2237 043 000 000
2238 031 000 000
2239 022 000 000
2240 014 000 000
2241 009 000 001
2242 007 000 001
2243 007 000 002
2244 011 000 004
2245 016 000 006
2246 024 000 009
2247 034 000 014
2248 046 000 020
2249 061 000 027
2250 079 000 035
2251 098 000 044
2252 117 000 055
2253 137 000 067
2254 157 000 080
2255 174 000 093
2256 188 000 106
2257 197 000 119
2258 197 000 132
2259 197 000 144
2260 197 000 155
2261 197 000 165
2262 197 000 173
2263 197 001 180
2264 197 001 186
2265 197 002 191
2266 197 003 195
2267 197 005 196
2268 197 007 196
2269 196 010 196
2270 186 014 196
2271 176 020 196
2272 165 026 196
2273 154 034 196
2274 144 044 196
2275 136 055 197
2276 129 068 197
2277 124 083 196
2278 120 098 196
2279 118 114 196
2280 117 131 197
2281 116 148 197
2282 116 164 197
2283 116 177 197
2284 116 187 197
2285 118 196 197
2286 123 197 197
2287 131 197 197
2288 143 197 197
2289 157 197 197
2290 172 197 197
2291 187 197 197
2292 197 197 197
2293 197 197 197
2294 197 197 197
2295 197 198 197
2296 197 198 197
2297 197 197 197
2298 197 197 197
2299 197 197 195
2300 197 198 187
2301 197 198 179
2302 186 198 169
2303 172 197 158
2304 158 198 146
2305 146 197 133
2306 135 197 120
2307 127 197 108
2308 121 197 096
2309 117 197 084
2310 114 197 074
2311 113 197 064
2312 113 197 056
2313 112 197 048
2314 112 197 041
2315 112 197 035
2316 112 197 029
2317 113 197 024
2318 113 197 020
2319 115 197 017
2320 118 197 014
2321 122 197 011
2322 128 197 009
2323 136 197 007
2324 145 198 006
2325 157 197 005
2326 169 197 004
2327 181 194 003
2328 192 186 003
2329 196 176 002
2330 196 164 002
2331 197 149 001
2332 196 131 001
2333 196 111 000
2334 197 091 000
2335 196 072 000
2336 196 054 000
2337 196 039 000
2338 196 027 000
2339 186 018 000
2340 171 011 000
2341 157 006 000
2342 143 004 000
2343 133 002 001
2344 125 001 001
2345 120 000 002
2346 118 000 002
2347 117 000 003
2348 116 000 005
2349 116 000 007
2350 116 000 010
2351 116 000 015
2352 117 000 020
2353 118 000 026
2354 120 000 032
2355 123 000 039
2356 128 000 046
2357 134 000 055
2358 141 000 063
2359 149 000 073
2360 158 000 084
2361 167 000 095
2362 175 000 107
2363 180 000 119
2364 182 000 131
2365 181 000 144
2366 175 000 156
2367 167 000 167
2368 157 000 176
2369 146 000 185
2370 135 000 192
2371 123 000 196
2372 111 000 196
2373 098 000 196
2374 082 000 196
2375 065 001 196
2376 048 003 196
2377 033 005 196
2378 021 008 196
2379 012 014 196
2380 006 023 196
2381 003 033 197
2382 002 046 197
2383 001 060 196
2384 000 076 197
2385 000 093 197
2386 000 109 197
2387 001 125 197
2388 003 141 197
2389 007 156 197
2390 014 168 197
2391 022 178 197
2392 033 186 197
2393 044 194 197
2394 057 197 197
2395 070 197 197
2396 081 197 197
2397 091 197 197
2398 099 197 197
2399 104 197 197
2400 108 197 197
2401 111 197 197
2402 113 197 197
2403 113 197 197
2404 113 197 197
2405 111 197 197
2406 109 197 191
2407 105 197 185
2408 100 197 178
2409 092 197 169
2410 083 197 160
2411 072 197 149
2412 060 197 137
2413 048 197 125
2414 036 197 113
2415 025 197 100
2416 017 197 087
2417 011 197 075
2418 007 197 063
2419 005 197 052
2420 006 197 043
2421 008 197 034
2422 013 197 027
2423 019 197 021
2424 027 197 016
2425 038 197 012
2426 052 197 009
2427 068 197 007
2428 088 197 006
2429 111 197 005
2430 134 197 004
2431 156 197 003
2432 177 197 003
2433 193 197 002
2434 196 197 002
2435 196 197 001
2436 196 198 001
2437 196 190 001
2438 196 179 001
2439 196 167 001
2440 197 153 001
2441 196 138 001
2442 197 121 000
2443 196 104 000
2444 196 086 000
2445 193 070 000
2446 181 056 001
2447 169 044 001
2448 158 034 001
2449 148 025 001
2450 139 018 002
2451 132 013 002
2452 127 008 003
2453 123 005 004
2454 121 004 006
2455 120 002 008
2456 119 001 011
2457 119 001 015
2458 119 000 020
2459 118 000 025
2460 119 000 032
2461 119 000 039
2462 121 000 048
2463 124 000 057
2464 129 000 068
2465 135 000 080
2466 144 000 092
2467 156 000 105
2468 169 000 118
2469 184 000 132
2470 197 000 145
2471 197 000 157
2472 197 000 169
2473 197 000 179
2474 197 000 187
2475 197 000 194
2476 197 000 196
2477 197 000 196
2478 197 000 196
2479 197 000 196
2480 197 000 196
2481 184 000 196
2482 163 000 196
2483 139 000 196
2484 114 000 196
2485 091 000 196
2486 069 000 196
2487 052 000 196
2488 037 000 196
2489 026 000 196
2490 018 000 196
2491 013 000 196
2492 008 000 196
2493 006 000 196
2494 004 000 196
2495 004 000 196
2496 003 000 196
2497 004 000 196
2498 005 000 196
2499 009 000 196
2500 013 000 196
2501 019 000 196
2502 026 000 196
2503 035 000 196
2504 045 000 196
2505 056 000 196
2506 069 000 196
2507 080 000 196
2508 091 000 196
2509 100 000 196
2510 107 000 196
2511 112 000 196
2512 116 000 196
2513 118 000 193
2514 118 000 185
2515 116 000 176
2516 113 000 165
2517 107 000 152
2518 098 000 137
2519 086 000 122
2520 072 000 106
2521 056 000 091
2522 041 000 077
2523 027 000 064
2524 017 000 052
2525 010 000 042
2526 005 000 033
2527 002 000 025
2528 001 000 019
2529 000 000 014
2530 000 000 010
2531 000 000 008
2532 001 000 006
2533 002 000 004
2534 004 000 003
2535 009 000 002
2536 015 000 002
2537 024 000 001
2538 035 000 001
2539 047 000 000
2540 062 000 000
2541 079 000 000
2542 096 000 000
2543 112 000 000
2544 128 000 000
2545 142 000 000
2546 156 000 000
2547 170 000 000
2548 180 000 000
2549 190 000 000
2550 196 000 000
2551 196 000 000
2552 196 000 000
2553 196 000 000
2554 196 000 000
2555 196 000 000
2556 195 000 000
2557 185 000 000
2558 173 000 000
2559 161 000 000
2560 149 000 000
2561 139 000 000
2562 130 000 000
2563 124 000 000
2564 119 000 000
2565 116 000 000
2566 115 000 000
2567 114 000 000
2568 114 000 000
2569 113 000 000
2570 113 000 000
2571 113 000 000
2572 114 000 000
2573 116 000 000
2574 120 000 000
2575 125 000 000
2576 132 000 000
2577 141 000 000
2578 152 000 000
2579 164 000 000
2580 176 000 000
2581 189 000 000
2582 196 000 000
2583 196 000 000
2584 196 000 000
2585 196 000 000
2586 196 000 000
2587 197 000 000
2588 196 000 000
2589 197 000 000
2590 196 000 000
2591 197 000 000
2592 197 000 000
2593 196 000 000
2594 197 000 000
2595 188 000 000
2596 177 000 000
2597 165 000 000
2598 153 000 000
2599 143 000 000
2600 133 000 000
2601 125 000 000
2602 119 000 000
2603 114 000 000
2604 111 000 000
2605 109 000 000
2606 108 000 000
2607 107 000 000
2608 107 000 000
2609 106 000 000
2610 106 000 000
2611 107 000 000
2612 108 000 000
2613 111 000 000
2614 116 000 000
2615 124 000 000
2616 134 000 000
2617 146 000 001
2618 160 000 003
2619 175 000 006
2620 188 000 011
2621 196 000 018
2622 197 000 026
2623 197 000 034
2624 197 000 044
2625 196 000 055
2626 197 000 067
2627 197 000 080
2628 197 000 093
2629 197 000 104
2630 197 000 116
2631 197 000 127
2632 194 000 137
2633 186 000 146
2634 177 000 154
2635 168 000 162
2636 159 000 168
2637 150 000 174
2638 142 000 179
2639 135 000 183
2640 128 000 187
2641 123 000 190
2642 118 000 194
2643 115 000 196
2644 112 000 196
2645 111 000 196
2646 110 000 196
2647 109 000 196
2648 109 000 196
2649 109 000 196
2650 110 000 196
2651 111 000 196
2652 113 000 196
2653 118 000 196
2654 125 000 196
2655 136 000 196
2656 149 000 196
2657 165 000 196
2658 181 000 196
2659 196 000 196
2660 197 000 196
2661 197 000 196
2662 197 001 196
2663 197 002 196
2664 197 004 196
2665 197 006 196
2666 197 011 196
2667 197 017 196
2668 193 024 196
2669 181 033 196
2670 166 042 196
2671 150 053 196
2672 133 064 196
2673 117 075 196
2674 100 086 196
2675 084 097 197
2676 070 107 197
2677 058 117 197
2678 047 127 197
2679 037 136 197
2680 029 145 197
2681 022 154 197
2682 017 162 197
2683 012 169 197
2684 009 176 197
2685 007 181 197
2686 005 187 197
2687 004 191 197
2688 004 195 197
2689 003 197 197
2690 003 197 197
2691 004 197 197
2692 008 196 197
2693 014 197 197
2694 022 197 197
2695 033 197 197
2696 048 197 197
